salary,monthly_savings,goal_years,risk_level,dependents,investment_experience,emergency_fund_months,debt_to_income,current_equity_value,current_debt_value,sip_amount,sip_active,num_stocks,num_mutual_funds,portfolio_total,equity_pct,sip_ratio,diversification_score,action
23346,7527,9,high,4,intermediate,11,0.51,227329,454636,0,False,14,15,681965,33.33,0.0,29,SWITCH_TO_EQUITY
44734,12748,2,low,5,expert,11,0.35,252718,68226,10210,True,15,11,320944,78.74,0.2282,26,SWITCH_TO_DEBT
78755,5266,14,high,1,expert,6,0.54,275677,102693,0,False,0,1,378370,72.86,0.0,1,DIVERSIFY_PORTFOLIO
86333,16392,3,low,5,intermediate,4,0.31,443151,431407,0,False,2,12,874558,50.67,0.0,14,SWITCH_TO_DEBT
64369,45624,14,low,2,expert,11,0.22,292361,52152,0,False,14,15,344513,84.86,0.0,29,REBALANCE
41248,24518,5,high,1,beginner,11,0.39,13247,154119,0,False,19,11,167366,7.91,0.0,30,BUY
81886,40547,9,medium,3,expert,5,0.36,129139,341847,0,False,8,14,470986,27.42,0.0,22,START_SIP
88576,45043,15,high,0,intermediate,6,0.46,229341,278541,10857,True,6,14,507882,45.16,0.1226,20,INCREASE_SIP
39023,45938,5,medium,5,intermediate,7,0.54,183093,57457,2223,True,2,8,240550,76.11,0.057,10,CONTINUE_SIP
89959,2073,6,high,0,expert,12,0.58,298169,457767,15669,True,1,4,755936,39.44,0.1742,5,STOP_SIP
63372,13877,10,high,5,beginner,5,0.21,194054,112797,14793,True,15,11,306851,63.24,0.2334,26,CONTINUE_SIP
33798,48524,2,high,0,beginner,10,0.27,9518,122791,1507,True,13,4,132309,7.19,0.0446,17,BUY
71663,48686,3,low,0,intermediate,2,0.14,420248,413365,3216,True,19,4,833613,50.41,0.0449,23,SWITCH_TO_DEBT
48887,43660,2,low,1,beginner,2,0.46,202431,190697,0,False,17,5,393128,51.49,0.0,22,EMERGENCY_FUND_BUILD
73384,28038,5,low,5,expert,8,0.56,444008,168741,0,False,11,0,612749,72.46,0.0,11,SWITCH_TO_DEBT
28711,6648,10,high,5,beginner,7,0.16,441642,283736,13670,True,19,8,725378,60.88,0.4761,27,REDUCE_SIP
60158,39952,10,low,1,expert,7,0.59,207661,479153,0,False,15,4,686814,30.24,0.0,19,START_SIP
63978,42130,7,high,1,beginner,12,0.0,348753,452986,0,False,16,0,801739,43.5,0.0,16,START_SIP
56044,35318,3,low,2,intermediate,12,0.48,318831,287015,7061,True,3,12,605846,52.63,0.126,15,SWITCH_TO_DEBT
30691,40121,9,medium,4,beginner,0,0.17,343793,485321,19885,True,17,14,829114,41.47,0.6479,31,EMERGENCY_FUND_BUILD
35795,12366,3,high,1,beginner,4,0.29,74614,463723,0,False,8,8,538337,13.86,0.0,16,BUY
91094,2497,8,medium,4,beginner,6,0.42,460909,376489,21944,True,7,7,837398,55.04,0.2409,14,STOP_SIP
48610,11995,1,low,2,expert,4,0.48,273723,489823,1734,True,16,6,763546,35.85,0.0357,22,SELL
23392,3586,4,low,5,intermediate,7,0.57,480809,387208,0,False,9,10,868017,55.39,0.0,19,SWITCH_TO_DEBT
64811,4026,14,high,1,expert,6,0.12,220665,463765,0,False,20,10,684430,32.24,0.0,30,SWITCH_TO_EQUITY
85982,16559,14,high,3,expert,9,0.52,96651,163461,23298,True,5,7,260112,37.16,0.271,12,REDUCE_SIP
39779,2030,7,high,4,beginner,0,0.31,99300,430261,0,False,10,15,529561,18.75,0.0,25,EMERGENCY_FUND_BUILD
75621,19801,2,high,0,beginner,6,0.23,143307,411523,0,False,15,5,554830,25.83,0.0,20,BUY
65724,2494,1,medium,5,intermediate,12,0.51,110219,178192,12746,True,0,0,288411,38.22,0.1939,0,STOP_SIP
28691,6957,1,medium,1,beginner,11,0.4,73640,107849,14511,True,4,15,181489,40.58,0.5058,19,SELL
45425,44368,14,medium,5,intermediate,10,0.13,486394,65788,19581,True,20,8,552182,88.09,0.4311,28,REBALANCE
48853,3564,11,high,1,beginner,4,0.28,303836,372522,7761,True,0,2,676358,44.92,0.1589,2,DIVERSIFY_PORTFOLIO
29684,45848,14,low,4,beginner,9,0.09,135276,143134,493,True,3,12,278410,48.59,0.0166,15,INCREASE_SIP
92567,31301,7,low,4,intermediate,12,0.26,257228,64041,0,False,2,14,321269,80.07,0.0,16,REBALANCE
66023,8187,11,medium,2,expert,5,0.47,309493,21173,7488,True,3,3,330666,93.6,0.1134,6,REBALANCE
20997,2243,7,high,2,expert,5,0.52,207139,232251,15640,True,12,6,439390,47.14,0.7449,18,STOP_SIP
65331,43074,2,high,2,beginner,12,0.38,141883,101449,23545,True,8,2,243332,58.31,0.3604,10,HOLD
59726,6308,12,low,0,intermediate,9,0.58,46847,397277,7290,True,18,5,444124,10.55,0.1221,23,CONTINUE_SIP
93755,24105,3,medium,5,expert,12,0.19,27427,99710,0,False,16,3,127137,21.57,0.0,19,HOLD
96519,49826,2,high,0,intermediate,4,0.21,112996,307769,15576,True,13,1,420765,26.85,0.1614,14,BUY
63201,25595,10,low,4,beginner,4,0.48,221625,285764,18090,True,18,7,507389,43.68,0.2862,25,REDUCE_SIP
54312,36842,1,low,3,intermediate,7,0.11,195982,186806,0,False,1,11,382788,51.2,0.0,12,SELL
49756,2703,6,low,3,beginner,6,0.56,135450,213262,2114,True,6,14,348712,38.84,0.0425,20,STOP_SIP
82028,45967,1,high,3,expert,2,0.5,216415,45956,0,False,13,13,262371,82.48,0.0,26,EMERGENCY_FUND_BUILD
35401,46944,4,low,2,beginner,9,0.38,220625,208979,15495,True,16,11,429604,51.36,0.4377,27,SWITCH_TO_DEBT
95036,24985,15,high,4,intermediate,3,0.35,136976,155683,0,False,9,12,292659,46.8,0.0,21,EMERGENCY_FUND_BUILD
43289,18653,12,low,1,beginner,3,0.13,406371,324002,23050,True,13,0,730373,55.64,0.5325,13,INCREASE_SIP
34887,22726,14,low,5,expert,8,0.16,161865,13792,19303,True,14,13,175657,92.15,0.5533,27,REBALANCE
71115,35200,3,medium,5,beginner,11,0.13,144864,131696,0,False,18,4,276560,52.38,0.0,22,HOLD
36279,36139,2,high,5,beginner,8,0.14,86072,335245,0,False,8,9,421317,20.43,0.0,17,BUY
31957,26570,5,high,4,beginner,6,0.18,229187,480819,0,False,16,9,710006,32.28,0.0,25,HOLD
39643,2513,5,high,0,expert,3,0.3,407723,321754,9097,True,17,6,729477,55.89,0.2295,23,STOP_SIP
28259,3015,10,medium,0,expert,2,0.04,410863,100458,9080,True,16,15,511321,80.35,0.3213,31,REBALANCE
20189,10691,2,high,0,beginner,12,0.32,362085,178520,0,False,20,6,540605,66.98,0.0,26,HOLD
81671,31472,2,high,2,intermediate,10,0.53,182987,14204,8769,True,6,15,197191,92.8,0.1074,21,REBALANCE
97199,31695,12,high,2,expert,3,0.13,401650,74771,6073,True,4,0,476421,84.31,0.0625,4,REBALANCE
58968,7413,10,medium,3,beginner,5,0.57,27602,128150,7556,True,3,10,155752,17.72,0.1281,13,CONTINUE_SIP
99472,7816,4,high,0,expert,7,0.07,432986,198089,4334,True,18,6,631075,68.61,0.0436,24,CONTINUE_SIP
99409,32931,2,high,3,expert,5,0.2,109291,179011,23167,True,1,10,288302,37.91,0.233,11,HOLD
54626,47686,9,medium,2,intermediate,9,0.57,331793,94450,23472,True,7,1,426243,77.84,0.4297,8,REDUCE_SIP
79119,8746,1,medium,2,expert,4,0.56,188952,220778,17683,True,14,1,409730,46.12,0.2235,15,SELL
50932,34316,4,high,3,expert,9,0.01,454822,184962,0,False,0,3,639784,71.09,0.0,3,HOLD
98179,36736,15,high,2,intermediate,1,0.5,287525,407624,21071,True,11,9,695149,41.36,0.2146,20,EMERGENCY_FUND_BUILD
29032,7291,8,high,1,beginner,11,0.47,174444,263995,0,False,6,4,438439,39.79,0.0,10,SWITCH_TO_EQUITY
55584,40650,2,medium,5,intermediate,9,0.21,136382,136146,0,False,0,0,272528,50.04,0.0,0,DIVERSIFY_PORTFOLIO
78601,2405,8,medium,0,intermediate,9,0.42,109319,162635,7932,True,8,8,271954,40.2,0.1009,16,STOP_SIP
22369,45374,7,high,3,expert,3,0.59,341027,124199,0,False,5,6,465226,73.3,0.0,11,EMERGENCY_FUND_BUILD
30482,24474,13,low,2,beginner,9,0.31,111988,474391,18826,True,13,2,586379,19.1,0.6176,15,INCREASE_SIP
24353,40399,9,low,5,beginner,11,0.08,266474,229181,7952,True,19,12,495655,53.76,0.3265,31,REDUCE_SIP
48378,4057,12,low,4,intermediate,0,0.01,182150,6010,0,False,12,4,188160,96.81,0.0,16,EMERGENCY_FUND_BUILD
27232,22491,12,low,2,expert,7,0.2,131217,350358,0,False,11,11,481575,27.25,0.0,22,START_SIP
97332,8564,8,low,1,expert,4,0.6,217451,232974,0,False,0,0,450425,48.28,0.0,0,DIVERSIFY_PORTFOLIO
76764,4053,12,high,3,beginner,12,0.43,59876,140479,3191,True,16,0,200355,29.88,0.0416,16,BUY
78755,5266,14,high,1,expert,6,0.54,275677,102693,0,False,0,1,378370,72.86,0.0,1,DIVERSIFY_PORTFOLIO
82408,36883,3,low,3,expert,10,0.49,258145,102365,0,False,3,9,360510,71.61,0.0,12,SWITCH_TO_DEBT
89484,15432,3,medium,0,expert,11,0.04,23107,6081,15206,True,5,5,29188,79.17,0.1699,10,HOLD
44686,28076,10,high,5,expert,12,0.38,53559,390592,0,False,3,13,444151,12.06,0.0,16,START_SIP
64811,4026,14,high,1,expert,6,0.12,220665,463765,0,False,20,10,684430,32.24,0.0,30,SWITCH_TO_EQUITY
32473,14377,12,high,4,expert,4,0.39,65616,30403,0,False,11,12,96019,68.34,0.0,23,START_SIP
54297,47483,4,medium,0,intermediate,11,0.49,424537,413884,11221,True,10,11,838421,50.64,0.2067,21,REDUCE_SIP
91632,14748,1,low,0,beginner,8,0.46,287440,362108,21423,True,0,5,649548,44.25,0.2338,5,SELL
88481,33060,2,high,0,beginner,12,0.08,187082,268232,0,False,2,3,455314,41.09,0.0,5,HOLD
63016,2840,2,high,3,intermediate,6,0.01,142275,409396,0,False,11,4,551671,25.79,0.0,15,BUY
81365,4986,10,high,4,intermediate,5,0.38,211795,460615,0,False,6,8,672410,31.5,0.0,14,SWITCH_TO_EQUITY
92766,43288,4,medium,1,expert,2,0.34,400585,435912,0,False,12,15,836497,47.89,0.0,27,EMERGENCY_FUND_BUILD
47115,4588,10,high,4,intermediate,8,0.32,74183,377775,0,False,12,11,451958,16.41,0.0,23,BUY
22108,6720,14,medium,4,intermediate,0,0.45,284020,158940,0,False,9,12,442960,64.12,0.0,21,EMERGENCY_FUND_BUILD
47266,22439,8,low,1,beginner,1,0.13,280997,427226,12672,True,4,12,708223,39.68,0.2681,16,EMERGENCY_FUND_BUILD
89336,37144,4,low,1,intermediate,7,0.53,495230,437925,220,True,18,5,933155,53.07,0.0025,23,SWITCH_TO_DEBT
79182,11651,7,low,3,expert,8,0.02,345927,489483,12494,True,19,3,835410,41.41,0.1578,22,CONTINUE_SIP
80500,7870,12,high,1,expert,9,0.58,116000,262625,0,False,3,2,378625,30.64,0.0,5,SWITCH_TO_EQUITY
64348,2875,8,medium,2,intermediate,10,0.56,380785,344484,0,False,1,1,725269,52.5,0.0,2,DIVERSIFY_PORTFOLIO
93300,27555,11,medium,3,intermediate,9,0.04,229141,103398,4820,True,2,15,332539,68.91,0.0517,17,INCREASE_SIP
67315,36723,10,high,3,intermediate,10,0.27,141881,351335,0,False,13,2,493216,28.77,0.0,15,START_SIP
23415,4505,11,high,4,intermediate,6,0.52,79495,451396,19906,True,11,10,530891,14.97,0.8501,21,REDUCE_SIP
60696,14213,4,low,1,beginner,10,0.32,320533,227594,9615,True,18,8,548127,58.48,0.1584,26,SWITCH_TO_DEBT
65537,21999,1,medium,2,intermediate,4,0.24,49232,393205,15009,True,12,13,442437,11.13,0.229,25,SELL
37118,13864,7,low,1,expert,0,0.44,290290,263411,0,False,8,3,553701,52.43,0.0,11,EMERGENCY_FUND_BUILD
60379,9647,8,high,2,expert,6,0.01,87499,203999,0,False,4,15,291498,30.02,0.0,19,SWITCH_TO_EQUITY
72076,7247,4,medium,3,expert,9,0.49,115448,396040,13126,True,2,6,511488,22.57,0.1821,8,REDUCE_SIP
44133,8487,8,low,3,intermediate,12,0.26,429655,392780,0,False,0,2,822435,52.24,0.0,2,DIVERSIFY_PORTFOLIO
63284,2551,1,low,0,beginner,6,0.54,407090,43048,1293,True,7,0,450138,90.44,0.0204,7,STOP_SIP
39097,10614,3,medium,4,expert,10,0.03,344564,32167,23556,True,7,3,376731,91.46,0.6025,10,REBALANCE
76902,36092,12,high,1,intermediate,10,0.47,276620,498015,12606,True,15,12,774635,35.71,0.1639,27,REDUCE_SIP
57265,5183,8,high,0,expert,12,0.04,325009,83147,0,False,1,1,408156,79.63,0.0,2,DIVERSIFY_PORTFOLIO
65111,6412,15,high,3,expert,4,0.02,220239,396745,0,False,12,14,616984,35.7,0.0,26,SWITCH_TO_EQUITY
94944,6511,8,low,0,expert,4,0.46,419078,337533,0,False,17,0,756611,55.39,0.0,17,HOLD
56182,5846,7,medium,5,intermediate,5,0.47,108351,10966,6245,True,15,1,119317,90.81,0.1112,16,REBALANCE
94755,24454,1,medium,5,intermediate,3,0.28,422484,364316,16514,True,7,9,786800,53.7,0.1743,16,EMERGENCY_FUND_BUILD
23312,17947,1,medium,5,intermediate,9,0.19,28602,461635,0,False,14,0,490237,5.83,0.0,14,SELL
97763,17980,1,low,5,expert,6,0.36,28610,98422,0,False,17,2,127032,22.52,0.0,19,SELL
75499,43978,2,low,2,beginner,10,0.43,478064,307028,0,False,12,4,785092,60.89,0.0,16,SWITCH_TO_DEBT
27868,5098,15,high,4,beginner,2,0.06,320731,159907,13780,True,16,7,480638,66.73,0.4945,23,EMERGENCY_FUND_BUILD
63370,15137,13,high,1,beginner,8,0.57,271926,56097,0,False,0,9,328023,82.9,0.0,9,REBALANCE
97231,18705,7,low,2,expert,11,0.25,405697,260153,16049,True,3,4,665850,60.93,0.1651,7,INCREASE_SIP
36806,21584,5,low,4,intermediate,4,0.27,364538,65953,5890,True,8,8,430491,84.68,0.16,16,REBALANCE
22108,7221,12,low,0,intermediate,11,0.48,109371,420280,2319,True,9,5,529651,20.65,0.1049,14,CONTINUE_SIP
37043,2744,10,high,0,beginner,1,0.04,193679,295932,0,False,19,3,489611,39.56,0.0,22,SWITCH_TO_EQUITY
27951,2893,14,high,4,beginner,12,0.39,49746,152599,8190,True,2,7,202345,24.58,0.293,9,STOP_SIP
40785,37713,10,high,5,beginner,6,0.43,257428,469061,0,False,1,5,726489,35.43,0.0,6,START_SIP
29032,7291,8,high,1,beginner,11,0.47,174444,263995,0,False,6,4,438439,39.79,0.0,10,SWITCH_TO_EQUITY
67163,17350,1,medium,0,beginner,9,0.41,182511,442435,0,False,18,13,624946,29.2,0.0,31,SELL
42787,7493,15,high,2,intermediate,9,0.58,123255,225206,0,False,3,4,348461,35.37,0.0,7,SWITCH_TO_EQUITY
34489,37183,5,low,2,expert,12,0.53,368580,445651,16753,True,15,9,814231,45.27,0.4857,24,REDUCE_SIP
94888,18696,1,high,0,beginner,3,0.52,281117,15135,1650,True,18,8,296252,94.89,0.0174,26,SELL
68908,36684,8,medium,0,expert,6,0.03,345403,28256,0,False,17,8,373659,92.44,0.0,25,REBALANCE
84997,37868,13,medium,0,expert,3,0.03,440988,110066,0,False,10,8,551054,80.03,0.0,18,REBALANCE
65111,6412,15,high,3,expert,4,0.02,220239,396745,0,False,12,14,616984,35.7,0.0,26,SWITCH_TO_EQUITY
63775,24355,3,high,5,expert,7,0.57,57834,255589,0,False,20,0,313423,18.45,0.0,20,BUY
56976,2357,9,high,0,intermediate,4,0.38,122319,291575,8963,True,19,15,413894,29.55,0.1573,34,STOP_SIP
21607,8326,14,high,5,beginner,7,0.03,444,171934,0,False,17,4,172378,0.26,0.0,21,BUY
62443,47077,11,medium,4,intermediate,10,0.57,459515,59303,0,False,20,6,518818,88.57,0.0,26,REBALANCE
88447,4798,1,medium,4,expert,4,0.08,330111,431514,0,False,7,10,761625,43.34,0.0,17,SELL
78940,8472,13,high,5,beginner,5,0.23,232742,462692,0,False,10,9,695434,33.47,0.0,19,SWITCH_TO_EQUITY
70072,22428,13,low,3,expert,6,0.59,287225,413601,0,False,15,1,700826,40.98,0.0,16,START_SIP
94855,2984,7,low,3,expert,8,0.17,120782,194171,10178,True,4,8,314953,38.35,0.1073,12,STOP_SIP
92013,49128,1,high,0,intermediate,7,0.29,58423,47853,0,False,17,4,106276,54.97,0.0,21,SELL
26450,2888,12,medium,4,intermediate,10,0.19,236070,479143,7632,True,5,1,715213,33.01,0.2885,6,STOP_SIP
45654,23118,5,high,2,intermediate,5,0.4,401630,419799,0,False,0,0,821429,48.89,0.0,0,DIVERSIFY_PORTFOLIO
39738,47177,2,high,0,expert,1,0.26,186341,469731,0,False,4,0,656072,28.4,0.0,4,BUY
54678,8090,9,medium,1,intermediate,6,0.21,145749,427280,20418,True,12,1,573029,25.43,0.3734,13,CONTINUE_SIP
54831,46790,1,medium,0,expert,10,0.47,485844,128750,2818,True,12,11,614594,79.05,0.0514,23,SELL
87680,29328,7,medium,5,expert,11,0.46,414966,277902,0,False,20,12,692868,59.89,0.0,32,START_SIP
61773,6583,15,high,1,beginner,6,0.18,151637,269409,0,False,1,4,421046,36.01,0.0,5,SWITCH_TO_EQUITY
54607,46592,5,low,2,intermediate,10,0.47,237599,191728,0,False,0,14,429327,55.34,0.0,14,SWITCH_TO_DEBT
66737,18241,2,high,2,beginner,3,0.58,405313,200873,0,False,0,3,606186,66.86,0.0,3,HOLD
49655,49736,5,high,3,beginner,4,0.57,42375,409962,0,False,6,14,452337,9.37,0.0,20,BUY
76325,40682,4,high,3,beginner,5,0.47,95677,230688,0,False,6,9,326365,29.32,0.0,15,BUY
76630,40262,2,medium,1,expert,5,0.14,108249,60753,3519,True,4,14,169002,64.05,0.0459,18,HOLD
98053,5547,1,medium,0,beginner,1,0.19,82809,425335,0,False,0,7,508144,16.3,0.0,7,SELL
80639,48318,11,high,3,expert,4,0.03,485478,469661,0,False,15,15,955139,50.83,0.0,30,START_SIP
79557,23264,12,medium,3,intermediate,0,0.35,174375,179854,0,False,9,2,354229,49.23,0.0,11,EMERGENCY_FUND_BUILD
48180,2092,4,high,4,beginner,12,0.01,200645,424521,0,False,0,0,625166,32.09,0.0,0,DIVERSIFY_PORTFOLIO
53896,12623,9,low,2,expert,7,0.18,157561,386786,18960,True,20,10,544347,28.94,0.3518,30,CONTINUE_SIP
76638,7120,1,high,1,intermediate,10,0.53,118874,207028,0,False,17,7,325902,36.48,0.0,24,SELL
62448,23983,3,low,5,beginner,9,0.38,493323,392825,17942,True,2,7,886148,55.67,0.2873,9,SWITCH_TO_DEBT
63665,34469,13,low,0,beginner,8,0.44,110462,102232,19879,True,19,0,212694,51.93,0.3122,19,REDUCE_SIP
81365,4986,10,high,4,intermediate,5,0.38,211795,460615,0,False,6,8,672410,31.5,0.0,14,SWITCH_TO_EQUITY
96125,28114,5,low,4,intermediate,8,0.27,342421,498498,16544,True,13,15,840919,40.72,0.1721,28,CONTINUE_SIP
80500,7870,12,high,1,expert,9,0.58,116000,262625,0,False,3,2,378625,30.64,0.0,5,SWITCH_TO_EQUITY
48180,2092,4,high,4,beginner,12,0.01,200645,424521,0,False,0,0,625166,32.09,0.0,0,DIVERSIFY_PORTFOLIO
56784,24280,15,high,1,beginner,3,0.22,473825,495507,0,False,13,3,969332,48.88,0.0,16,START_SIP
22573,2153,12,low,0,intermediate,9,0.39,167395,309336,13724,True,6,9,476731,35.11,0.608,15,STOP_SIP
34745,3408,11,high,1,beginner,11,0.5,7111,73467,0,False,20,6,80578,8.82,0.0,26,BUY
29168,10947,13,medium,1,beginner,12,0.2,116036,312221,15510,True,9,2,428257,27.09,0.5317,11,CONTINUE_SIP
59695,6114,15,medium,3,intermediate,8,0.27,125100,456807,0,False,4,9,581907,21.5,0.0,13,HOLD
20057,2391,3,high,5,beginner,4,0.36,158029,129227,21036,True,13,1,287256,55.01,1.0488,14,STOP_SIP
31251,41224,3,low,1,expert,11,0.03,101975,382378,541,True,18,8,484353,21.05,0.0173,26,HOLD
27704,12707,14,medium,0,intermediate,12,0.12,226455,55458,17910,True,8,11,281913,80.33,0.6465,19,REBALANCE
67819,6121,4,low,3,beginner,5,0.04,496546,495618,0,False,20,5,992164,50.05,0.0,25,SWITCH_TO_DEBT
57499,11779,5,low,5,intermediate,10,0.04,170120,149016,0,False,11,7,319136,53.31,0.0,18,SWITCH_TO_DEBT
27367,29610,10,low,2,intermediate,6,0.47,220743,472422,0,False,8,0,693165,31.85,0.0,8,START_SIP
55739,26700,2,high,2,beginner,3,0.23,145086,431139,7064,True,2,8,576225,25.18,0.1267,10,BUY
49455,21390,5,low,1,intermediate,10,0.26,287408,253226,17040,True,5,11,540634,53.16,0.3446,16,SWITCH_TO_DEBT
70081,29506,4,high,2,intermediate,8,0.2,16036,33815,0,False,17,9,49851,32.17,0.0,26,HOLD
25972,49852,11,medium,4,expert,11,0.33,65067,358993,9176,True,5,12,424060,15.34,0.3533,17,REDUCE_SIP
35173,46239,4,high,4,intermediate,7,0.17,95311,454493,0,False,13,13,549804,17.34,0.0,26,BUY
56648,23875,7,medium,3,expert,12,0.52,24737,108781,17434,True,6,9,133518,18.53,0.3078,15,REDUCE_SIP
61003,2125,9,low,5,beginner,5,0.34,377460,37810,19515,True,19,6,415270,90.9,0.3199,25,STOP_SIP
77786,25304,4,medium,2,beginner,3,0.21,52725,471628,0,False,6,10,524353,10.06,0.0,16,HOLD
66865,47540,1,low,0,beginner,8,0.14,43773,313454,0,False,4,5,357227,12.25,0.0,9,SELL
48896,18173,9,low,5,beginner,9,0.21,120494,82667,10605,True,3,12,203161,59.31,0.2169,15,INCREASE_SIP
24023,3017,11,high,3,intermediate,12,0.17,472329,280693,2268,True,3,2,753022,62.72,0.0944,5,HOLD
39096,18564,1,low,1,expert,7,0.56,199713,171294,0,False,7,6,371007,53.83,0.0,13,SELL
77784,2723,12,medium,3,expert,7,0.35,516,241549,8663,True,7,8,242065,0.21,0.1114,15,STOP_SIP
70906,9700,10,high,2,expert,7,0.07,101304,224677,0,False,4,10,325981,31.08,0.0,14,SWITCH_TO_EQUITY
60075,46747,14,medium,0,expert,11,0.44,192552,474431,1169,True,16,1,666983,28.87,0.0195,17,INCREASE_SIP
97603,14904,3,low,0,beginner,12,0.43,280524,194267,0,False,2,6,474791,59.08,0.0,8,SWITCH_TO_DEBT
57116,9418,11,high,0,expert,6,0.34,226817,415719,0,False,15,11,642536,35.3,0.0,26,SWITCH_TO_EQUITY
81726,4768,12,high,0,intermediate,7,0.29,114395,233054,0,False,0,10,347449,32.92,0.0,10,SWITCH_TO_EQUITY
68733,25593,4,low,4,beginner,5,0.01,464989,199880,0,False,5,12,664869,69.94,0.0,17,SWITCH_TO_DEBT
50505,36880,4,low,2,expert,6,0.4,101383,85819,877,True,18,1,187202,54.16,0.0174,19,SWITCH_TO_DEBT
24334,2207,1,medium,3,intermediate,10,0.26,368918,339661,23602,True,17,1,708579,52.06,0.9699,18,STOP_SIP
37772,30460,3,medium,4,intermediate,5,0.36,16063,136013,13890,True,0,12,152076,10.56,0.3677,12,REDUCE_SIP
60741,44981,7,medium,5,beginner,0,0.27,140135,440299,0,False,13,3,580434,24.14,0.0,16,EMERGENCY_FUND_BUILD
68068,44353,2,low,2,expert,4,0.29,411980,138313,4784,True,17,15,550293,74.87,0.0703,32,SWITCH_TO_DEBT
45762,6973,7,medium,3,beginner,4,0.28,471265,263225,7053,True,13,0,734490,64.16,0.1541,13,CONTINUE_SIP
92847,29863,4,medium,4,beginner,6,0.31,473796,60270,0,False,12,2,534066,88.71,0.0,14,REBALANCE
51139,21748,2,medium,3,expert,0,0.12,10076,194792,0,False,0,14,204868,4.92,0.0,14,EMERGENCY_FUND_BUILD
53149,41563,1,low,1,intermediate,9,0.1,292433,48868,13799,True,14,2,341301,85.68,0.2596,16,SELL
80204,44347,12,low,0,intermediate,10,0.39,262724,215666,0,False,19,3,478390,54.92,0.0,22,START_SIP
84038,8594,3,low,1,intermediate,9,0.07,470482,362924,0,False,1,7,833406,56.45,0.0,8,SWITCH_TO_DEBT
89603,19232,4,low,3,intermediate,11,0.02,227719,290218,0,False,2,0,517937,43.97,0.0,2,DIVERSIFY_PORTFOLIO
81791,42755,7,low,0,expert,0,0.41,185515,113679,22746,True,3,7,299194,62.0,0.2781,10,EMERGENCY_FUND_BUILD
59963,5121,14,high,1,intermediate,5,0.24,221581,480214,0,False,16,12,701795,31.57,0.0,28,SWITCH_TO_EQUITY
74261,20768,1,medium,5,beginner,9,0.6,199378,483749,12700,True,1,15,683127,29.19,0.171,16,SELL
99303,6502,12,high,2,beginner,9,0.41,37005,456243,9065,True,17,6,493248,7.5,0.0913,23,CONTINUE_SIP
35900,19633,6,high,3,intermediate,12,0.06,422432,261330,21019,True,18,10,683762,61.78,0.5855,28,REDUCE_SIP
59963,5121,14,high,1,intermediate,5,0.24,221581,480214,0,False,16,12,701795,31.57,0.0,28,SWITCH_TO_EQUITY
86235,46588,7,medium,2,expert,3,0.52,454633,367479,0,False,13,12,822112,55.3,0.0,25,START_SIP
20037,18795,4,low,0,beginner,7,0.59,160353,396016,616,True,6,1,556369,28.82,0.0307,7,CONTINUE_SIP
47785,47477,10,high,0,beginner,1,0.31,218227,254719,0,False,15,13,472946,46.14,0.0,28,START_SIP
21942,8003,7,low,1,beginner,5,0.14,299238,328757,0,False,5,13,627995,47.65,0.0,18,HOLD
48333,13704,8,low,4,beginner,7,0.43,237339,352080,4199,True,14,7,589419,40.27,0.0869,21,CONTINUE_SIP
36076,41449,5,high,4,beginner,8,0.17,125078,140693,0,False,3,6,265771,47.06,0.0,9,HOLD
23543,31107,13,medium,4,beginner,2,0.59,222482,498471,0,False,8,6,720953,30.86,0.0,14,EMERGENCY_FUND_BUILD
27282,19036,4,low,5,intermediate,8,0.56,316814,382683,4142,True,4,9,699497,45.29,0.1518,13,REDUCE_SIP
55046,33547,8,high,2,beginner,9,0.28,144222,72523,0,False,17,3,216745,66.54,0.0,20,START_SIP
29415,41651,2,low,4,beginner,12,0.58,488487,419432,0,False,5,4,907919,53.8,0.0,9,SWITCH_TO_DEBT
28002,10086,11,medium,4,expert,4,0.2,322707,267022,1013,True,20,6,589729,54.72,0.0362,26,CONTINUE_SIP
70906,31379,4,low,5,intermediate,4,0.35,439106,47988,0,False,2,7,487094,90.15,0.0,9,REBALANCE
38781,18862,1,low,4,expert,9,0.56,403009,357647,0,False,0,5,760656,52.98,0.0,5,SELL
57921,26702,3,low,5,expert,5,0.33,331548,160446,0,False,7,13,491994,67.39,0.0,20,SWITCH_TO_DEBT
44003,41140,6,high,2,intermediate,4,0.55,180237,444343,4352,True,18,0,624580,28.86,0.0989,18,INCREASE_SIP
49063,9312,9,high,0,intermediate,6,0.06,13419,94735,0,False,16,14,108154,12.41,0.0,30,BUY
84551,27704,5,low,3,beginner,11,0.47,318698,184390,0,False,11,7,503088,63.35,0.0,18,SWITCH_TO_DEBT
75044,3223,10,high,4,intermediate,12,0.41,120754,313439,0,False,3,3,434193,27.81,0.0,6,BUY
